Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","051","Armenia","5608","Import Quantity","02122","Sheep","2010","2010","Head","1183","A","Official figure"
"TCL","Crops and livestock products","051","Armenia","5622","Import Value","02122","Sheep","2010","2010","1000 US$","84","A","Official figure"
"TCL","Crops and livestock products","051","Armenia","5908","Export Quantity","02122","Sheep","2010","2010","Head","8228","A","Official figure"
"TCL","Crops and livestock products","051","Armenia","5922","Export Value","02122","Sheep","2010","2010","1000 US$","461","A","Official figure"
"TCL","Crops and livestock products","051","Armenia","5608","Import Quantity","02140","Swine / pigs","2010","2010","Head","0","E","Estimated value"
"TCL","Crops and livestock products","051","Armenia","5622","Import Value","02140","Swine / pigs","2010","2010","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","051","Armenia","5908","Export Quantity","02140","Swine / pigs","2010","2010","Head","0","T","Unofficial figure"
"TCL","Crops and livestock products","051","Armenia","5922","Export Value","02140","Swine / pigs","2010","2010","1000 US$","0","T","Unofficial figure"
"TCL","Crops and livestock products","051","Armenia","5610","Import Quantity","0111","Wheat","2010","2010","tonnes","338137","A","Official figure"
"TCL","Crops and livestock products","051","Armenia","5622","Import Value","0111","Wheat","2010","2010","1000 US$","85776","A","Official figure"
"TCL","Crops and livestock products","051","Armenia","5910","Export Quantity","0111","Wheat","2010","2010","tonnes","0","E","Estimated value"
"TCL","Crops and livestock products","051","Armenia","5922","Export Value","0111","Wheat","2010","2010","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","031","Azerbaijan","5610","Import Quantity","0115","Barley","2010","2010","tonnes","69905","A","Official figure"
"TCL","Crops and livestock products","031","Azerbaijan","5622","Import Value","0115","Barley","2010","2010","1000 US$","6900","A","Official figure"
"TCL","Crops and livestock products","031","Azerbaijan","5910","Export Quantity","0115","Barley","2010","2010","tonnes","0","T","Unofficial figure"
"TCL","Crops and livestock products","031","Azerbaijan","5922","Export Value","0115","Barley","2010","2010","1000 US$","0","T","Unofficial figure"
"TCL","Crops and livestock products","031","Azerbaijan","5608","Import Quantity","02111","Cattle","2010","2010","Head","1694","A","Official figure"
"TCL","Crops and livestock products","031","Azerbaijan","5622","Import Value","02111","Cattle","2010","2010","1000 US$","3115","A","Official figure"
"TCL","Crops and livestock products","031","Azerbaijan","5908","Export Quantity","02111","Cattle","2010","2010","Head","0","E","Estimated value"
"TCL","Crops and livestock products","031","Azerbaijan","5922","Export Value","02111","Cattle","2010","2010","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","031","Azerbaijan","5609","Import Quantity","02151","Chickens","2010","2010","1000 Head","1429","A","Official figure"
"TCL","Crops and livestock products","031","Azerbaijan","5622","Import Value","02151","Chickens","2010","2010","1000 US$","840","A","Official figure"
"TCL","Crops and livestock products","031","Azerbaijan","5909","Export Quantity","02151","Chickens","2010","2010","1000 Head","0","E","Estimated value"
"TCL","Crops and livestock products","031","Azerbaijan","5922","Export Value","02151","Chickens","2010","2010","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","031","Azerbaijan","5608","Import Quantity","02123","Goats","2010","2010","Head","0","E","Estimated value"
"TCL","Crops and livestock products","031","Azerbaijan","5622","Import Value","02123","Goats","2010","2010","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","031","Azerbaijan","5610","Import Quantity","01199.02","Mixed grain","2010","2010","tonnes","0","E","Estimated value"
"TCL","Crops and livestock products","031","Azerbaijan","5622","Import Value","01199.02","Mixed grain","2010","2010","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","031","Azerbaijan","5610","Import Quantity","0117","Oats","2010","2010","tonnes","744","A","Official figure"
"TCL","Crops and livestock products","031","Azerbaijan","5622","Import Value","0117","Oats","2010","2010","1000 US$","95","A","Official figure"
"TCL","Crops and livestock products","031","Azerbaijan","5610","Import Quantity","0113","Rice","2010","2010","tonnes","1218","A","Official figure"
"TCL","Crops and livestock products","031","Azerbaijan","5622","Import Value","0113","Rice","2010","2010","1000 US$","251","A","Official figure"
"TCL","Crops and livestock products","031","Azerbaijan","5910","Export Quantity","0113","Rice","2010","2010","tonnes","0","E","Estimated value"
"TCL","Crops and livestock products","031","Azerbaijan","5922","Export Value","0113","Rice","2010","2010","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","031","Azerbaijan","5608","Import Quantity","02122","Sheep","2010","2010","Head","0","T","Unofficial figure"
"TCL","Crops and livestock products","031","Azerbaijan","5622","Import Value","02122","Sheep","2010","2010","1000 US$","0","T","Unofficial figure"
"TCL","Crops and livestock products","031","Azerbaijan","5908","Export Quantity","02122","Sheep","2010","2010","Head","0","E","Estimated value"
"TCL","Crops and livestock products","031","Azerbaijan","5922","Export Value","02122","Sheep","2010","2010","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","031","Azerbaijan","5608","Import Quantity","02140","Swine / pigs","2010","2010","Head","0","E","Estimated value"
"TCL","Crops and livestock products","031","Azerbaijan","5622","Import Value","02140","Swine / pigs","2010","2010","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","031","Azerbaijan","5908","Export Quantity","02140","Swine / pigs","2010","2010","Head","0","E","Estimated value"
"TCL","Crops and livestock products","031","Azerbaijan","5922","Export Value","02140","Swine / pigs","2010","2010","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","031","Azerbaijan","5610","Import Quantity","0111","Wheat","2010","2010","tonnes","1330012","A","Official figure"
"TCL","Crops and livestock products","031","Azerbaijan","5622","Import Value","0111","Wheat","2010","2010","1000 US$","285385","A","Official figure"
"TCL","Crops and livestock products","031","Azerbaijan","5910","Export Quantity","0111","Wheat","2010","2010","tonnes","0","E","Estimated value"
"TCL","Crops and livestock products","031","Azerbaijan","5922","Export Value","0111","Wheat","2010","2010","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","268","Georgia","5610","Import Quantity","0115","Barley","2010","2010","tonnes","3049","A","Official figure"
"TCL","Crops and livestock products","268","Georgia","5622","Import Value","0115","Barley","2010","2010","1000 US$","569","A","Official figure"
"TCL","Crops and livestock products","268","Georgia","5910","Export Quantity","0115","Barley","2010","2010","tonnes","2377","A","Official figure"
"TCL","Crops and livestock products","268","Georgia","5922","Export Value","0115","Barley","2010","2010","1000 US$","646","A","Official figure"
"TCL","Crops and livestock products","268","Georgia","5608","Import Quantity","02111","Cattle","2010","2010","Head","64","A","Official figure"
"TCL","Crops and livestock products","268","Georgia","5622","Import Value","02111","Cattle","2010","2010","1000 US$","182","A","Official figure"
"TCL","Crops and livestock products","268","Georgia","5908","Export Quantity","02111","Cattle","2010","2010","Head","40275","A","Official figure"
"TCL","Crops and livestock products","268","Georgia","5922","Export Value","02111","Cattle","2010","2010","1000 US$","15933","A","Official figure"
"TCL","Crops and livestock products","268","Georgia","5609","Import Quantity","02151","Chickens","2010","2010","1000 Head","1101","A","Official figure"
"TCL","Crops and livestock products","268","Georgia","5622","Import Value","02151","Chickens","2010","2010","1000 US$","1385","A","Official figure"
"TCL","Crops and livestock products","268","Georgia","5909","Export Quantity","02151","Chickens","2010","2010","1000 Head","0","E","Estimated value"
"TCL","Crops and livestock products","268","Georgia","5922","Export Value","02151","Chickens","2010","2010","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","268","Georgia","5608","Import Quantity","02123","Goats","2010","2010","Head","0","T","Unofficial figure"
"TCL","Crops and livestock products","268","Georgia","5622","Import Value","02123","Goats","2010","2010","1000 US$","0","T","Unofficial figure"
"TCL","Crops and livestock products","268","Georgia","5908","Export Quantity","02123","Goats","2010","2010","Head","20","A","Official figure"
"TCL","Crops and livestock products","268","Georgia","5922","Export Value","02123","Goats","2010","2010","1000 US$","1","A","Official figure"
"TCL","Crops and livestock products","268","Georgia","5610","Import Quantity","0117","Oats","2010","2010","tonnes","300","A","Official figure"
"TCL","Crops and livestock products","268","Georgia","5622","Import Value","0117","Oats","2010","2010","1000 US$","80","A","Official figure"
"TCL","Crops and livestock products","268","Georgia","5610","Import Quantity","0113","Rice","2010","2010","tonnes","83","A","Official figure"
"TCL","Crops and livestock products","268","Georgia","5622","Import Value","0113","Rice","2010","2010","1000 US$","54","A","Official figure"
"TCL","Crops and livestock products","268","Georgia","5910","Export Quantity","0113","Rice","2010","2010","tonnes","0","T","Unofficial figure"
"TCL","Crops and livestock products","268","Georgia","5922","Export Value","0113","Rice","2010","2010","1000 US$","0","T","Unofficial figure"
"TCL","Crops and livestock products","268","Georgia","5608","Import Quantity","02122","Sheep","2010","2010","Head","0","T","Unofficial figure"
"TCL","Crops and livestock products","268","Georgia","5622","Import Value","02122","Sheep","2010","2010","1000 US$","0","T","Unofficial figure"
"TCL","Crops and livestock products","268","Georgia","5908","Export Quantity","02122","Sheep","2010","2010","Head","99957","A","Official figure"
"TCL","Crops and livestock products","268","Georgia","5922","Export Value","02122","Sheep","2010","2010","1000 US$","7841","A","Official figure"
"TCL","Crops and livestock products","268","Georgia","5608","Import Quantity","02140","Swine / pigs","2010","2010","Head","30","A","Official figure"
"TCL","Crops and livestock products","268","Georgia","5622","Import Value","02140","Swine / pigs","2010","2010","1000 US$","23","A","Official figure"
"TCL","Crops and livestock products","268","Georgia","5908","Export Quantity","02140","Swine / pigs","2010","2010","Head","0","E","Estimated value"
"TCL","Crops and livestock products","268","Georgia","5922","Export Value","02140","Swine / pigs","2010","2010","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","268","Georgia","5610","Import Quantity","0111","Wheat","2010","2010","tonnes","720112","A","Official figure"
"TCL","Crops and livestock products","268","Georgia","5622","Import Value","0111","Wheat","2010","2010","1000 US$","171714","A","Official figure"
"TCL","Crops and livestock products","268","Georgia","5910","Export Quantity","0111","Wheat","2010","2010","tonnes","35619","A","Official figure"
"TCL","Crops and livestock products","268","Georgia","5922","Export Value","0111","Wheat","2010","2010","1000 US$","7256","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5610","Import Quantity","0115","Barley","2010","2010","tonnes","538427","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5622","Import Value","0115","Barley","2010","2010","1000 US$","103528","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5910","Export Quantity","0115","Barley","2010","2010","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5922","Export Value","0115","Barley","2010","2010","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5608","Import Quantity","02111","Cattle","2010","2010","Head","33288","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5622","Import Value","02111","Cattle","2010","2010","1000 US$","12942","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5908","Export Quantity","02111","Cattle","2010","2010","Head","1137","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5922","Export Value","02111","Cattle","2010","2010","1000 US$","937","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5609","Import Quantity","02151","Chickens","2010","2010","1000 Head","1649","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5622","Import Value","02151","Chickens","2010","2010","1000 US$","10542","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5909","Export Quantity","02151","Chickens","2010","2010","1000 Head","12249","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5922","Export Value","02151","Chickens","2010","2010","1000 US$","4992","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5608","Import Quantity","02123","Goats","2010","2010","Head","254","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5622","Import Value","02123","Goats","2010","2010","1000 US$","52","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5908","Export Quantity","02123","Goats","2010","2010","Head","1550000","E","Estimated value"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5922","Export Value","02123","Goats","2010","2010","1000 US$","63000","I","Imputed value"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5910","Export Quantity","01199.02","Mixed grain","2010","2010","tonnes","0","E","Estimated value"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5922","Export Value","01199.02","Mixed grain","2010","2010","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5610","Import Quantity","0117","Oats","2010","2010","tonnes","0","T","Unofficial figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5622","Import Value","0117","Oats","2010","2010","1000 US$","0","T","Unofficial figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5610","Import Quantity","0113","Rice","2010","2010","tonnes","325","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5622","Import Value","0113","Rice","2010","2010","1000 US$","137","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5910","Export Quantity","0113","Rice","2010","2010","tonnes","3","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5922","Export Value","0113","Rice","2010","2010","1000 US$","2","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5608","Import Quantity","02122","Sheep","2010","2010","Head","236729","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5622","Import Value","02122","Sheep","2010","2010","1000 US$","32000","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5908","Export Quantity","02122","Sheep","2010","2010","Head","728546","T","Unofficial figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5922","Export Value","02122","Sheep","2010","2010","1000 US$","125235","I","Imputed value"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5608","Import Quantity","02140","Swine / pigs","2010","2010","Head","0","E","Estimated value"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5622","Import Value","02140","Swine / pigs","2010","2010","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5610","Import Quantity","0111","Wheat","2010","2010","tonnes","1406197","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5622","Import Value","0111","Wheat","2010","2010","1000 US$","315924","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5910","Export Quantity","0111","Wheat","2010","2010","tonnes","520328","A","Official figure"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5922","Export Value","0111","Wheat","2010","2010","1000 US$","138632","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5610","Import Quantity","0115","Barley","2010","2010","tonnes","27172","T","Unofficial figure"
"TCL","Crops and livestock products","398","Kazakhstan","5622","Import Value","0115","Barley","2010","2010","1000 US$","10655","T","Unofficial figure"
"TCL","Crops and livestock products","398","Kazakhstan","5910","Export Quantity","0115","Barley","2010","2010","tonnes","208268","T","Unofficial figure"
"TCL","Crops and livestock products","398","Kazakhstan","5922","Export Value","0115","Barley","2010","2010","1000 US$","40000","I","Imputed value"
"TCL","Crops and livestock products","398","Kazakhstan","5608","Import Quantity","02111","Cattle","2010","2010","Head","4901","T","Unofficial figure"
"TCL","Crops and livestock products","398","Kazakhstan","5622","Import Value","02111","Cattle","2010","2010","1000 US$","11921","T","Unofficial figure"
"TCL","Crops and livestock products","398","Kazakhstan","5908","Export Quantity","02111","Cattle","2010","2010","Head","0","T","Unofficial figure"
"TCL","Crops and livestock products","398","Kazakhstan","5922","Export Value","02111","Cattle","2010","2010","1000 US$","0","T","Unofficial figure"
"TCL","Crops and livestock products","398","Kazakhstan","5609","Import Quantity","02151","Chickens","2010","2010","1000 Head","2835","T","Unofficial figure"
"TCL","Crops and livestock products","398","Kazakhstan","5622","Import Value","02151","Chickens","2010","2010","1000 US$","5598","T","Unofficial figure"
"TCL","Crops and livestock products","398","Kazakhstan","5909","Export Quantity","02151","Chickens","2010","2010","1000 Head","15","T","Unofficial figure"
"TCL","Crops and livestock products","398","Kazakhstan","5922","Export Value","02151","Chickens","2010","2010","1000 US$","8","T","Unofficial figure"
"TCL","Crops and livestock products","398","Kazakhstan","5608","Import Quantity","02123","Goats","2010","2010","Head","0","E","Estimated value"
"TCL","Crops and livestock products","398","Kazakhstan","5622","Import Value","02123","Goats","2010","2010","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","398","Kazakhstan","5908","Export Quantity","02123","Goats","2010","2010","Head","0","T","Unofficial figure"
"TCL","Crops and livestock products","398","Kazakhstan","5922","Export Value","02123","Goats","2010","2010","1000 US$","0","T","Unofficial figure"
"TCL","Crops and livestock products","398","Kazakhstan","5610","Import Quantity","01199.02","Mixed grain","2010","2010","tonnes","5","I","Imputed value"
"TCL","Crops and livestock products","398","Kazakhstan","5622","Import Value","01199.02","Mixed grain","2010","2010","1000 US$","12","I","Imputed value"
"TCL","Crops and livestock products","398","Kazakhstan","5910","Export Quantity","01199.02","Mixed grain","2010","2010","tonnes","0","E","Estimated value"
"TCL","Crops and livestock products","398","Kazakhstan","5922","Export Value","01199.02","Mixed grain","2010","2010","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","398","Kazakhstan","5610","Import Quantity","0117","Oats","2010","2010","tonnes","3","I","Imputed value"
"TCL","Crops and livestock products","398","Kazakhstan","5622","Import Value","0117","Oats","2010","2010","1000 US$","2","T","Unofficial figure"
"TCL","Crops and livestock products","398","Kazakhstan","5910","Export Quantity","0117","Oats","2010","2010","tonnes","0","E","Estimated value"
"TCL","Crops and livestock products","398","Kazakhstan","5922","Export Value","0117","Oats","2010","2010","1000 US$","0","I","Imputed value"
"TCL","Crops and livestock products","398","Kazakhstan","5610","Import Quantity","0113","Rice","2010","2010","tonnes","255","T","Unofficial figure"
"TCL","Crops and livestock products","398","Kazakhstan","5622","Import Value","0113","Rice","2010","2010","1000 US$","249","T","Unofficial figure"
"TCL","Crops and livestock products","398","Kazakhstan","5910","Export Quantity","0113","Rice","2010","2010","tonnes","0","E","Estimated value"
"TCL","Crops and livestock products","398","Kazakhstan","5922","Export Value","0113","Rice","2010","2010","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","398","Kazakhstan","5608","Import Quantity","02122","Sheep","2010","2010","Head","0","E","Estimated value"
"TCL","Crops and livestock products","398","Kazakhstan","5622","Import Value","02122","Sheep","2010","2010","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","398","Kazakhstan","5908","Export Quantity","02122","Sheep","2010","2010","Head","3375","T","Unofficial figure"
"TCL","Crops and livestock products","398","Kazakhstan","5922","Export Value","02122","Sheep","2010","2010","1000 US$","90","I","Imputed value"
"TCL","Crops and livestock products","398","Kazakhstan","5608","Import Quantity","02140","Swine / pigs","2010","2010","Head","900","E","Estimated value"
"TCL","Crops and livestock products","398","Kazakhstan","5622","Import Value","02140","Swine / pigs","2010","2010","1000 US$","720","I","Imputed value"
"TCL","Crops and livestock products","398","Kazakhstan","5908","Export Quantity","02140","Swine / pigs","2010","2010","Head","0","E","Estimated value"
"TCL","Crops and livestock products","398","Kazakhstan","5922","Export Value","02140","Swine / pigs","2010","2010","1000 US$","0","E","Estimated value"
"TCL","Crops and livestock products","398","Kazakhstan","5610","Import Quantity","0111","Wheat","2010","2010","tonnes","2508151","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5622","Import Value","0111","Wheat","2010","2010","1000 US$","519132","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5910","Export Quantity","0111","Wheat","2010","2010","tonnes","5066453","A","Official figure"
"TCL","Crops and livestock products","398","Kazakhstan","5922","Export Value","0111","Wheat","2010","2010","1000 US$","911491","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5610","Import Quantity","0115","Barley","2010","2010","tonnes","103234","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5622","Import Value","0115","Barley","2010","2010","1000 US$","31948","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5910","Export Quantity","0115","Barley","2010","2010","tonnes","1541613","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5922","Export Value","0115","Barley","2010","2010","1000 US$","197095","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5608","Import Quantity","02111","Cattle","2010","2010","Head","39930","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5622","Import Value","02111","Cattle","2010","2010","1000 US$","118579","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5908","Export Quantity","02111","Cattle","2010","2010","Head","858","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5922","Export Value","02111","Cattle","2010","2010","1000 US$","105","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5609","Import Quantity","02151","Chickens","2010","2010","1000 Head","12471","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5622","Import Value","02151","Chickens","2010","2010","1000 US$","53900","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5909","Export Quantity","02151","Chickens","2010","2010","1000 Head","3108","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5922","Export Value","02151","Chickens","2010","2010","1000 US$","3386","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5608","Import Quantity","02123","Goats","2010","2010","Head","330","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5622","Import Value","02123","Goats","2010","2010","1000 US$","313","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5908","Export Quantity","02123","Goats","2010","2010","Head","8","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5922","Export Value","02123","Goats","2010","2010","1000 US$","3","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5610","Import Quantity","01199.02","Mixed grain","2010","2010","tonnes","16","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5622","Import Value","01199.02","Mixed grain","2010","2010","1000 US$","38","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5910","Export Quantity","01199.02","Mixed grain","2010","2010","tonnes","0","T","Unofficial figure"
"TCL","Crops and livestock products","643","Russian Federation","5922","Export Value","01199.02","Mixed grain","2010","2010","1000 US$","0","T","Unofficial figure"
"TCL","Crops and livestock products","643","Russian Federation","5610","Import Quantity","0117","Oats","2010","2010","tonnes","65","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5622","Import Value","0117","Oats","2010","2010","1000 US$","34","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5910","Export Quantity","0117","Oats","2010","2010","tonnes","3635","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5922","Export Value","0117","Oats","2010","2010","1000 US$","618","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5610","Import Quantity","0113","Rice","2010","2010","tonnes","67","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5622","Import Value","0113","Rice","2010","2010","1000 US$","27","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5910","Export Quantity","0113","Rice","2010","2010","tonnes","145856","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5922","Export Value","0113","Rice","2010","2010","1000 US$","53956","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5608","Import Quantity","02122","Sheep","2010","2010","Head","310","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5622","Import Value","02122","Sheep","2010","2010","1000 US$","264","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5908","Export Quantity","02122","Sheep","2010","2010","Head","4978","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5922","Export Value","02122","Sheep","2010","2010","1000 US$","212","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5608","Import Quantity","02140","Swine / pigs","2010","2010","Head","712549","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5622","Import Value","02140","Swine / pigs","2010","2010","1000 US$","134146","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5908","Export Quantity","02140","Swine / pigs","2010","2010","Head","532","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5922","Export Value","02140","Swine / pigs","2010","2010","1000 US$","93","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5610","Import Quantity","0111","Wheat","2010","2010","tonnes","75748","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5622","Import Value","0111","Wheat","2010","2010","1000 US$","12050","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5910","Export Quantity","0111","Wheat","2010","2010","tonnes","11848321","A","Official figure"
"TCL","Crops and livestock products","643","Russian Federation","5922","Export Value","0111","Wheat","2010","2010","1000 US$","2069121","A","Official figure"
"TCL","Crops and livestock products","792","Türkiye","5610","Import Quantity","0115","Barley","2010","2010","tonnes","57076","A","Official figure"
"TCL","Crops and livestock products","792","Türkiye","5622","Import Value","0115","Barley","2010","2010","1000 US$","11933","A","Official figure"
"TCL","Crops and livestock products","792","Türkiye","5910","Export Quantity","0115","Barley","2010","2010","tonnes","500791","A","Official figure"
"TCL","Crops and livestock products","792","Türkiye","5922","Export Value","0115","Barley","2010","2010","1000 US$","74913","A","Official figure"
"TCL","Crops and livestock products","792","Türkiye","5608","Import Quantity","02111","Cattle","2010","2010","Head","140045","A","Official figure"
